Railway: Brisbane North; Timetable: Brisbane North Weekday 0400-0700;  Start time: 03:45

ECS Banyo Stabling to Northgate; Mass 270Te; Power 3000kW; Brake force 34Te; Maximum speed 30 km/h
Arrives & departs Albion,06:42
Arrives & departs Bowen Hills,06:46
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:47


BRDB Roma Street to Doomben; Mass 260Te; Power 2880kW; Brake force 35Te; Maximum speed 130 km/h
,1B05

Enters at City Down Suburban,06:27
Arrives & departs Bowen Hills,06:28
Arrives & departs Albion,06:32
Arrives & departs Wooloowin,06:34
Arrives at Eagle Junction,06:36
Departs from Eagle Junction,06:37
Arrives & departs Clayfield,06:40
Arrives & departs Hendra,06:42
Arrives & departs Ascot,06:44
Arrives at Doomben,06:46
Changes direction at Doomben,06:48
At Doomben forms new service,1R02 at 06:49


DBBR Doomben to Roma Street
,1R02

New service at Doomben from,1B05 at 06:49
Departs from Doomben,06:58
Arrives & departs Ascot,07:01
Arrives & departs Hendra,07:03
Arrives & departs Clayfield,07:05
Arrives at Eagle Junction,07:07
Departs from Eagle Junction,07:08
Arrives & departs Wooloowin,07:10
Arrives & departs Albion,07:12
Arrives & departs Bowen Hills,07:16
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,07:17


BRDB Roma Street to Doomben; Mass 275Te; Power 3000kW; Brake force 35Te; Maximum speed 140 km/h
,DB07

Enters at City Down Suburban,06:57
Arrives & departs Bowen Hills,06:58
Arrives & departs Albion,07:02
Arrives & departs Wooloowin,07:04
Arrives at Eagle Junction,07:06
Departs from Eagle Junction,07:07
Arrives & departs Clayfield,07:10
Arrives & departs Hendra,07:12
Arrives & departs Ascot,07:14
Arrives at Doomben,07:16
Terminates at Doomben,07:16


